operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,,,,,81.0,180.0,,,,4.0,,http://ramos-mejia.properati.com.ar/vqsc_venta_casa_ramos-mejia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Carlos Spegazzini|,,650000.0,ARS,648195.93,42750.22,65.0,0.0,657.6956923076923,,,3.0,1,http://carlos-spegazzini.properati.com.ar/ussj_venta_departamentos_carlos-spegazzini
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.568659,-58.484022",140000.0,USD,2122736.0,140000.0,,,,,,2.0,,http://villa-urquiza.properati.com.ar/10st5_venta_departamentos_villa-urquiza_balcon_parrilla_terraza_garage_estrenar_urquiza
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6686526291,-58.5751962662",230000.0,USD,3487352.0,230000.0,400.0,180.0,575.0,1277.7777777777778,,4.0,,http://la-matanza.properati.com.ar/9252_venta_casa_la-matanza
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6260802,-58.4624526",120000.0,USD,1819488.0,120000.0,84.0,69.0,1428.571428571429,1739.1304347826087,,3.0,1900,http://flores.properati.com.ar/yaml_venta_departamentos_flores_balcon_parrilla_terraza_luminoso_garage_goldstein-propiedades-srl_9yp
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-38.9525319,-68.1199855",295000.0,USD,4472908.0,295000.0,250.0,220.0,1180.0,1340.909090909091,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/zjt9_venta_casa_pilar_suite_lavadero_parrilla_piscina_garage_bustamante-propiedades_be7
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6131365,-58.4190659",78000.0,USD,1182667.2,78000.0,,,,,,,,http://almagro.properati.com.ar/10fiw_venta_departamentos_almagro_suite_lavadero_terraza_luminoso_placard_salguero-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4674168,-58.5190951",131000.0,USD,1986274.4,131000.0,52.0,50.0,2519.230769230769,2620.0,10.0,,,http://beccar.properati.com.ar/n45p_venta_departamentos_beccar_centenario-av-_900
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,84000.0,USD,1273641.6,84000.0,,40.0,,2100.0,,2.0,,http://ramos-mejia.properati.com.ar/zzy2_venta_departamentos_ramos-mejia_gabriel-desiata-bienes-raices_bay
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.43142,-58.568746",89000.0,USD,1349453.6,89000.0,,52.0,,1711.5384615384614,3.0,2.0,,http://tigre.properati.com.ar/109lq_venta_departamentos_tigre_piscina_quincho_luminoso_re-max-norte
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.44438,-58.729472",340000.0,USD,5155216.0,340000.0,250.0,250.0,1360.0,1360.0,,,,http://escobar.properati.com.ar/12o7w_venta_casa_escobar_balcon_suite_jardin_lavadero_parrilla_piscina_vestidor_vista_dependencias_blanco-propiedades_dii
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,,,,,,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/11egc_venta_casa_ituzaingo_suite_jardin_parrilla_piscina_toilette_luminoso_r-tavella-inmuebles_cz9
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|,"-34.515015,-58.47656",298000.0,USD,4518395.2,298000.0,,110.0,,2709.090909090909,18.0,3.0,,http://vicente-lopez-bs-as-g-b-a-zona-norte.properati.com.ar/114ni_venta_departamentos_vicente-lopez_balcon_baulera_suite_lavadero_vestidor_dependencias_garage_placard_doble-circulacion_vicente-lopez
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5281205,-58.473816",,,,,,,,,,,,http://florida.properati.com.ar/gmch_venta_casa_florida
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4429335,-58.5527077",103000.0,USD,1561727.2,103000.0,104.0,44.0,990.3846153846154,2340.909090909091,4.0,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/ngqc_venta_departamentos_san-fernando_peron-presidente_1500
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,"-34.6464485,-58.538697",51000.0,USD,773282.4,51000.0,28.0,26.0,1821.4285714285716,1961.5384615384612,1.0,1.0,,http://ciudadela.properati.com.ar/8tii_venta_departamento_ciudadela_independencia_500
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudad Jardín Lomas del Palomar|,"-34.578946,-58.544701",550000.0,USD,8339320.0,550000.0,604.0,257.0,910.5960264900664,2140.077821011673,,5.0,,http://ciudad-jardin-lomas-del-palomar.properati.com.ar/urjd_venta_casa_ciudad-jardin-lomas-del-palomar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.5830508,-58.5416793",84000.0,USD,1273641.6,84000.0,42.0,42.0,2000.0,2000.0,7.0,1.0,,http://caseros.properati.com.ar/ur6g_venta_departamentos_caseros
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.548249,-58.519988",85000.0,USD,1288804.0,85000.0,50.0,50.0,1700.0,1700.0,,3.0,530,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/uuaq_venta_departamentos_general-san-martin_general-balcarce
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Canning|,,124000.0,USD,1880137.6,124000.0,68.0,60.0,1823.5294117647056,2066.6666666666665,,2.0,2800,http://canning-ezeiza.properati.com.ar/z39x_venta_departamentos_canning_garage_belprop-de-luca
sell,house,"|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Barrio Cerrado ""Boulevares""|","-34.4374519343,-58.7541809503",330000.0,USD,5003592.0,330000.0,220.0,220.0,1500.0,1500.0,,4.0,5000,http://barrio-cerrado-boulevares.properati.com.ar/ytg7_venta_casa_barrio-cerrado-boulevares-_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_bms-betina-segurado-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7570337,-58.4093235",,,,,0.0,184.0,,,,,,http://lomas-de-zamora.properati.com.ar/rnlq_venta_casa_lomas-de-zamora
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.56633,-58.479707",7696486.0,ARS,7675124.54,506194.57,,229.0,,33609.10917030567,110.0,4.0,,http://villa-urquiza.properati.com.ar/sgkn_venta_departamentos_capital-federal
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.565648,-58.489172",93000.0,USD,1410103.2,93000.0,,31.0,,3000.0,,2.0,,http://villa-urquiza.properati.com.ar/wbp2_venta_departamentos_villa-pueyrredon
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,550000.0,USD,8339320.0,550000.0,694.0,250.0,792.507204610951,2200.0,,,,http://nordelta.properati.com.ar/zm43_venta_casa_nordelta_0_suite_lavadero_piscina_quincho_toilette_dependencias_tenis_losa-radiante_gaitan-alejandra-gaitan-b-csi-5938
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Grand Bourg|,"-34.5026663944,-58.7144565582",300000.0,USD,4548720.0,300000.0,,480.0,,625.0,,,,http://grand-bourg.properati.com.ar/einu_venta_casa_grand-bourg
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4284257,-58.5734184",127000.0,USD,1925624.8,127000.0,0.0,55.0,,2309.090909090909,2.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zgy9_venta_departamentos_tigre_cazon-av-_900_lavadero_inmobiliaria-lamarca-de-gabriel-h-ceruzzi-csi-5164
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6709712,-58.589548",100000.0,USD,1516240.0,100000.0,110.0,95.0,909.0909090909092,1052.6315789473683,,,,http://villa-luzuriaga.properati.com.ar/e9h2_venta_otro_villa-luzuriaga
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Escobar|,"-34.3766665244,-58.7563419342",195000.0,USD,2956668.0,195000.0,120.0,0.0,1625.0,,,5.0,,http://escobar.properati.com.ar/vtbm_venta_casa_escobar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4737119,-58.5047902",980000.0,USD,14859152.0,980000.0,1270.0,450.0,771.6535433070866,2177.777777777778,,,,http://acassuso.properati.com.ar/11xru_venta_casa_acassuso_juan-cruz-varela_800_suite_lavadero_piscina_toilette_vestidor_luminoso_dependencias_aire-acondicionado_martin-fonseca-propiedades-martin-fonseca-csi-6105
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.64212036,-58.5586586",600000.0,USD,9097440.0,600000.0,,,,,,,,http://la-matanza.properati.com.ar/11t5q_venta_casa_la-matanza_suite_lujoso_estrenar_viillelcho-inmuebles
sell,apartment,|Argentina|Capital Federal|Constitución|,"-34.625204,-58.379194",60900.0,USD,923390.16,60900.0,,,,,4.0,1.0,,http://constitucion.properati.com.ar/110t5_venta_departamentos_constitucion_balcon_garage_alto-palermo
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5529126,-58.4575992",241900.0,USD,3667784.56,241900.0,,70.0,,3455.714285714286,,3.0,,http://nunez.properati.com.ar/xx7v_venta_departamentos_nunez_3-de-febrero_2800_balcon_suite_lavadero_parrilla_piscina_sum_luminoso_garage_propiet_9ke
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,345000.0,USD,5231028.0,345000.0,260.0,260.0,1326.923076923077,1326.923076923077,,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/10ebn_venta_casa_tigre_baulera_jardin_lavadero_parrilla_toilette_vestidor_dependencias_placard_get-negocios-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Ezeiza|Carlos Spegazzini|,"-34.9073543668,-58.5904134693",,,,,80.0,0.0,,,,3.0,,http://carlos-spegazzini.properati.com.ar/ouf0_venta_departamentos_carlos-spegazzini
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,225000.0,USD,3411540.0,225000.0,101.0,77.0,2227.722772277228,2922.0779220779223,,,,http://nordelta.properati.com.ar/11afe_venta_departamentos_nordelta_0_suite_jardin_parrilla_luminoso_garage_losa-radiante_maria-laura-altamirano-inversiones-csi-5909
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.5597901,-58.4600378",240000.0,USD,3638976.0,240000.0,0.0,70.0,,3428.5714285714284,,3.0,3000,http://belgrano.properati.com.ar/z2qk_venta_departamentos_belgrano_balcon_terraza_toilette_garage_amenities_belgrano-chico-propiedades_bo4
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6455229,-58.465639",90000.0,USD,1364616.0,90000.0,50.0,50.0,1800.0,1800.0,,3.0,1100,http://almagro.properati.com.ar/w3wa_venta_departamentos_almagro
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.66497421,-58.67601013",160000.0,USD,2425984.0,160000.0,,,,,,,,http://ituzaingo.properati.com.ar/116h8_venta_casa_ituzaingo_parrilla_piscina_garage_vignolo-propiedades
sell,apartment,|Argentina|Capital Federal|Caballito|,"-34.607026,-58.442438",143000.0,USD,2168223.2,143000.0,49.0,44.0,2918.3673469387754,3250.0,,2.0,,http://caballito.properati.com.ar/10bbu_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|,"-34.7249306,-58.2525204",93000.0,USD,1410103.2,93000.0,,,,,,,,http://quilmes-bs-as-g-b-a-zona-sur.properati.com.ar/12pei_venta_departamentos_quilmes_placard_aire-acondicionado_lencz-bienes-raices
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Acassuso|,"-34.4764297,-58.4988074",1100000.0,USD,16678640.0,1100000.0,433.0,0.0,2540.415704387991,,,,,http://acassuso.properati.com.ar/vt6e_venta_casa_acassuso_avenida-del-libertador_14900
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.564942,-58.451742",138000.0,USD,2092411.2,138000.0,,36.0,,3833.3333333333335,3.0,1.0,,http://belgrano.properati.com.ar/swui_venta_departamentos_belgrano
sell,apartment,|Argentina|Capital Federal|Chacarita|,"-34.5832446,-58.4557785",115000.0,USD,1743676.0,115000.0,57.0,57.0,2017.5438596491229,2017.5438596491229,,3.0,,http://chacarita.properati.com.ar/sjot_venta_departamentos_chacarita
sell,apartment,|Argentina|Capital Federal|Barracas|,"-34.631255,-58.370463",158356.0,USD,2401057.01,158356.0,,98.0,,1615.8775510204082,2.0,2.0,,http://barracas.properati.com.ar/12scp_venta_departamentos_barracas_balcon_suite_parrilla_patio_sum_terraza_toilette_garage_amenities_re-max-total-v
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,,62000.0,USD,940068.8,62000.0,,52.0,,1192.3076923076924,,3.0,,http://villa-luzuriaga.properati.com.ar/xnlh_venta_departamentos_villa-luzuriaga_balcon_lavadero_garage_placard
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Florencio Varela|Ingeniero Juan Allan|,"-34.8711351943,-58.1947410668",65000.0,USD,985556.0,65000.0,490.0,138.0,132.6530612244898,471.0144927536232,,,,http://ingeniero-juan-allan.properati.com.ar/ebrv_venta_casa_ingeniero-juan-allan
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5773483,-58.5431208",110000.0,USD,1667864.0,110000.0,,,,,,3.0,,http://tres-de-febrero.properati.com.ar/iyou_venta_casa_tres-de-febrero
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5758429487,-58.533782959",120000.0,USD,1819488.0,120000.0,85.0,80.0,1411.764705882353,1500.0,,,,http://san-martin.properati.com.ar/efyj_venta_departamento_san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4533,-58.5282",350000.0,USD,5306840.0,350000.0,210.0,210.0,1666.6666666666667,1666.6666666666667,,4.0,,http://beccar.properati.com.ar/xhr4_venta_casa_beccar_balcon_suite_hidromasaje_jardin_lavadero_vestidor_dependencias_garage
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.4607418,-58.625001",300000.0,USD,4548720.0,300000.0,380.0,180.0,789.4736842105264,1666.6666666666667,,3.0,,http://general-pacheco.properati.com.ar/jelt_venta_casa_general-pacheco
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.4374305436,-58.8005849719",650000.0,USD,9855560.0,650000.0,350.0,350.0,1857.142857142857,1857.142857142857,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/12kw0_venta_casa_pilar_gimnasio_jardin_parrilla_piscina_terraza_luminoso_garage_tenis_amoblado_aire-acondicionado_estrenar_losa-radiante_antonini-modet-negocios-inmobiliarios
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,,95000.0,USD,1440428.0,95000.0,64.0,63.0,1484.375,1507.936507936508,,3.0,,http://haedo.properati.com.ar/wol6_venta_ph_haedo
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Sáenz Peña|,"-34.6006059,-58.5359304",350000.0,USD,5306840.0,350000.0,375.0,220.0,933.3333333333334,1590.909090909091,,,,http://saenz-pena.properati.com.ar/11k76_venta_casa_saenz-pena_balcon_suite_lavadero_parrilla_piscina_quincho_terraza_toilette_lujoso_garage_impecable_bersano-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4250812,-58.5738657",92000.0,USD,1394940.8,92000.0,60.0,50.0,1533.3333333333333,1840.0,1.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zhhz_venta_departamentos_tigre_italia_1100_garage_amoblado_mola-propiedades_asb
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Banfield|,"-34.7470604,-58.3942484",165000.0,USD,2501796.0,165000.0,0.0,160.0,,1031.25,,,,http://banfield.properati.com.ar/rbtl_venta_casa_banfield
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,340000.0,USD,5155216.0,340000.0,600.0,250.0,566.6666666666666,1360.0,,,,http://nordelta.properati.com.ar/11fxl_venta_casa_nordelta_0_suite_lavadero_parrilla_piscina_toilette_vestidor_luminoso_vista_ramos-l-j-nordelta
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4860699071,-58.5057308552",295000.0,USD,4472908.0,295000.0,172.0,164.0,1715.1162790697674,1798.780487804878,,6.0,,http://martinez.properati.com.ar/11b3h_venta_casa_martinez_baulera_suite_jardin_lavadero_quincho_toilette_vestidor_luminoso_dependencias_garage_durban-keiller-asesoramiento-inmobiliario_bx8
sell,apartment,|Argentina|Capital Federal|Flores|,"-34.6360817,-58.4763947",93000.0,USD,1410103.2,93000.0,,,,,,,,http://flores.properati.com.ar/pskp_venta_departamentos_flores
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.453684,-58.9071209",82000.0,USD,1243316.8,82000.0,64.0,64.0,1281.25,1281.25,,,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/g68g_venta_departamento_pilar
sell,apartment,|Argentina|Capital Federal|Once|,"-34.6044772,-58.4066461",150000.0,USD,2274360.0,150000.0,85.0,80.0,1764.7058823529412,1875.0,,3.0,,http://once.properati.com.ar/zf1r_venta_departamentos_once_lavadero_garage_placard_urbanuzprop_cnu
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.4996065,-58.5153962",145000.0,USD,2198548.0,145000.0,73.0,73.0,1986.3013698630136,1986.3013698630136,,,,http://olivos.properati.com.ar/scop_venta_departamentos_olivos
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5711476,-58.4808834",190000.0,USD,2880856.0,190000.0,66.0,61.0,2878.787878787879,3114.754098360656,,3.0,1900,http://villa-urquiza.properati.com.ar/11olg_venta_departamentos_villa-urquiza_suite_lavadero_parrilla_piscina_sum_toilette_garage_amenities_estrenar_latitud-ns_dck
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6470808,-58.5980659",72000.0,USD,1091692.8,72000.0,43.0,43.0,1674.4186046511627,1674.4186046511627,,,,http://haedo.properati.com.ar/10gy3_venta_casa_haedo_parrilla_vestidor_luminoso_garage_placard_alberti-propiedades
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6192324,-58.5502468",108000.0,USD,1637539.2,108000.0,,,,,1.0,4.0,,http://caseros.properati.com.ar/xfs0_venta_ph_caseros
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Temperley|,"-34.769369,-58.3992043",,,,,1020.0,431.0,,,,6.0,,http://temperley.properati.com.ar/104em_venta_casa_temperley_suite_lavadero_piscina_quincho_toilette_dependencias_garage_juarez-levar-propiedades
sell,PH,|Argentina|Capital Federal|Flores|,"-34.6230902,-58.4618331",89000.0,USD,1349453.6,89000.0,75.0,57.0,1186.6666666666667,1561.40350877193,,,,http://flores.properati.com.ar/zpfb_venta_ph_flores_patio_originar-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4930534,-58.5015051",650000.0,USD,9855560.0,650000.0,639.0,269.0,1017.2143974960876,2416.35687732342,,,,http://martinez.properati.com.ar/12rct_venta_casa_martinez_italia_2300_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_garage_bezruk-carlos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Benavidez|,,470000.0,USD,7126328.0,470000.0,800.0,305.0,587.5,1540.983606557377,,,,http://benavidez.properati.com.ar/y2kf_venta_casa_benavidez_0_suite_hidromasaje_lavadero_parrilla_piscina_terraza_vestidor_impecable_placard_losa-radiante_bleuzet-propiedades-marta
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|Merlo|,"-34.6788337,-58.7547901",85000.0,USD,1288804.0,85000.0,900.0,100.0,94.44444444444444,850.0,,3.0,,http://merlo.properati.com.ar/yp5l_venta_casa_merlo_ricardo-guiraldes_100_parrilla_gustavo-piccione-propiedades_3lk
sell,apartment,|Argentina|Capital Federal|Belgrano|,"-34.555317,-58.4571433",350000.0,USD,5306840.0,350000.0,109.0,100.0,3211.0091743119265,3500.0,,3.0,6000,http://belgrano.properati.com.ar/ulhr_venta_departamentos_belgrano
sell,apartment,|Argentina|Capital Federal|Once|,"-34.604524,-58.399445",75000.0,USD,1137180.0,75000.0,,42.0,,1785.7142857142858,1.0,2.0,,http://once.properati.com.ar/11yl9_venta_departamentos_once_luminoso_re-max-ayres
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,,,,,66.0,66.0,,,,3.0,,http://castelar-moron.properati.com.ar/11b2p_venta_departamentos_castelar_san-pedro_700_balcon_baulera_lavadero_parrilla_toilette_garage_placard_j-b-domanico-y-cia
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,"-34.4708869915,-58.5167471706",125000.0,USD,1895300.0,125000.0,63.0,63.0,1984.126984126984,1984.126984126984,,2.0,700,http://san-isidro.properati.com.ar/xha7_venta_departamentos_san-isidro_placard
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|Villa Ballester|,"-34.5614977,-58.551422",230000.0,USD,3487352.0,230000.0,215.0,0.0,1069.7674418604652,,,5.0,,http://villa-ballester.properati.com.ar/12tjk_venta_casa_villa-ballester_jardin_lavadero_quincho_lujoso_placard_alvarez-propiedades_cs7
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,190000.0,USD,2880856.0,190000.0,234.0,136.0,811.965811965812,1397.0588235294117,,4.0,,http://ramos-mejia.properati.com.ar/s8zp_venta_casa_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.4465229,-58.6338743",360000.0,USD,5458464.0,360000.0,180.0,180.0,2000.0,2000.0,,,,http://nordelta.properati.com.ar/11rhs_venta_casa_nordelta_suite_lavadero_toilette_vestidor_dependencias_faraoni-propiedades_ddp
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,139000.0,USD,2107573.6,139000.0,,,,,,,,http://nordelta.properati.com.ar/ztu7_venta_departamentos_nordelta_balcon_baulera_parrilla_luminoso_garage_impecable_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4715328,-58.5018973",1690000.0,USD,25624456.0,1690000.0,1105.0,552.0,1529.4117647058824,3061.5942028985505,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/ra5l_venta_casa_san-isidro_paz-jose-c-_200
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,250000.0,USD,3790600.0,250000.0,225.0,220.0,1111.111111111111,1136.3636363636365,,3.0,,http://ramos-mejia.properati.com.ar/s8r3_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.5373933,-58.4969586",279000.0,USD,4230309.6,279000.0,101.0,,2762.3762376237623,,,,,http://florida.properati.com.ar/yrco_venta_departamentos_florida_suite_gimnasio_jardin_lavadero_parrilla_piscina_toilette_vestidor_lujoso_garage_estrenar_paolini-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.454731,-58.843095",145000.0,USD,2198548.0,145000.0,,100.0,,1450.0,,4.0,,http://pilar.properati.com.ar/10r94_venta_casa_pilar_lavadero_parrilla_toilette_luminoso_garage_aire-acondicionado_re-max-total-i
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|General Pacheco|,"-34.4602133573,-58.6253122517",340000.0,USD,5155216.0,340000.0,232.0,232.0,1465.5172413793102,1465.5172413793102,,3.0,,http://general-pacheco.properati.com.ar/swl6_venta_casa_general-pacheco
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.64191437,-58.64595795",170000.0,USD,2577608.0,170000.0,,,,,,,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/ykyr_venta_casa_moron_lavadero_patio_terraza_garage_inmobiliaria-claudio-godoy
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4708789,-58.526495",220000.0,USD,3335728.0,220000.0,262.0,175.0,839.6946564885496,1257.142857142857,,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/nkwf_venta_casa_san-isidro_becco-intendente_900
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|,"-34.6868251,-58.3862222",52000.0,USD,788444.8,52000.0,138.0,106.0,376.81159420289856,490.5660377358491,,,,http://lanus-bs-as-g-b-a-zona-sur.properati.com.ar/eaeg_venta_casa_lanus
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5796587,-58.4766458",159000.0,USD,2410821.6,159000.0,67.0,67.0,2373.134328358209,2373.134328358209,6.0,2.0,1400,http://villa-urquiza.properati.com.ar/yykv_venta_departamentos_villa-urquiza_balcon_baulera_lavadero_parrilla_sum_terraza_luminoso_garage_estrenar_l-e-group-brokers-inmobiliarios
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6554584,-58.6452437",72000.0,USD,1091692.8,72000.0,28.0,28.0,2571.428571428572,2571.428571428572,1.0,,,http://castelar-moron.properati.com.ar/u62i_venta_departamentos_castelar_aristobulo-de-valle_500
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,"-34.6498432,-58.6571895",72000.0,USD,1091692.8,72000.0,30.0,30.0,2400.0,2400.0,,2.0,1,http://castelar-moron.properati.com.ar/sweo_venta_ph_castelar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.577168,-58.538654",75000.0,USD,1137180.0,75000.0,,,,,,3.0,,http://la-matanza.properati.com.ar/iz6k_venta_departamento_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|,"-34.4762489,-58.5531293",900000.0,USD,13646160.0,900000.0,2100.0,410.0,428.57142857142856,2195.121951219512,,,,http://bs-as-g-b-a-zona-norte.properati.com.ar/n95t_venta_casa_bs-as-g-b-a-zona-norte_neyer-int-_2700
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Merlo|San Antonio De Padua|,"-34.6733008734,-58.6926934889",145000.0,USD,2198548.0,145000.0,130.0,130.0,1115.3846153846157,1115.3846153846157,,,,http://san-antonio-de-padua.properati.com.ar/10o1a_venta_casa_san-antonio-de-padua_lavadero_koch-propiedades_d1j
